L_rlu,Qz_A_inv,F2,R_HT_p_0p01,I_HT_p_0p01,R_HT_p_0p001,I_HT_p_0p001,R_HT_p_0p0001,I_HT_p_0p0001,R_HT_p_0p0,I_HT_p_0p0
6.12,1.3428235116615126,80184.7472170621,7.379130989448867e-06,38975194234.05216,7.379130989448867e-06,38975194234.05216,7.379130989448867e-06,38975194234.05216,7.379130989448867e-06,38975194234.05216
6.121,1.3430429272679931,80059.70978281638,0.0035620715123174307,18784859434395.25,0.0035620715123174307,18784859434395.25,0.0035620715123174307,18784859434395.25,0.0035620715123174307,18784859434395.25
6.122,1.3432623428744737,79934.35577661167,0.013663079243411431,71940486490539.36,0.013663079243411431,71940486490539.36,0.013663079243411431,71940486490539.36,0.013663079243411431,71940486490539.36
6.123,1.3434817584809544,79808.6870645746,0.029028166120885147,152602296765481.28,0.029028166120885147,152602296765481.28,0.029028166120885147,152602296765481.28,0.029028166120885147,152602296765481.28
6.1240000000000006,1.3437011740874352,79682.70551467642,0.04791206988340619,251478180280250.06,0.04791206988340619,251478180280250.06,0.04791206988340619,251478180280250.06,0.04791206988340619,251478180280250.06
6.125,1.3439205896939157,79556.41299669826,0.06828752061774906,357855620212896.25,0.06828752061774906,357855620212896.25,0.06828752061774906,357855620212896.25,0.06828752061774906,357855620212896.25
6.126,1.3441400053003965,79429.81138219421,0.08804769700847288,460673081908819.44,0.08804769700847288,460673081908819.44,0.08804769700847288,460673081908819.44,0.08804769700847288,460673081908819.44
6.127,1.344359420906877,79302.90254445723,0.10521020749975264,549589294255601.8,0.10521020749975264,549589294255601.8,0.10521020749975264,549589294255601.8,0.10521020749975264,549589294255601.8
6.128,1.3445788365133575,79175.68835848225,0.11810312935476887,615948720011603.8,0.11810312935476887,615948720011603.8,0.11810312935476887,615948720011603.8,0.11810312935476887,615948720011603.8
6.1290000000000004,1.3447982521198383,79048.17070093109,0.12551591527881967,653554674909135.9,0.12551591527881967,653554674909135.9,0.12551591527881967,653554674909135.9,0.12551591527881967,653554674909135.9
6.13,1.3450176677263188,78920.3514500974,0.1268018166154067,659182683550980.2,0.1268018166154067,659182683550980.2,0.1268018166154067,659182683550980.2,0.1268018166154067,659182683550980.2
6.131,1.3452370833327996,78792.23248587022,0.12192346632582869,632793502554992.0,0.12192346632582869,632793502554992.0,0.12192346632582869,632793502554992.0,0.12192346632582869,632793502554992.0
6.132000000000001,1.3454564989392803,78663.81568969977,0.11143890882287394,577435078985789.9,0.11143890882287394,577435078985789.9,0.11143890882287394,577435078985789.9,0.11143890882287394,577435078985789.9
6.133,1.3456759145457609,78535.10294456116,0.09643110491152583,498852627863791.44,0.09643110491152583,498852627863791.44,0.09643110491152583,498852627863791.44,0.09643110491152583,498852627863791.44
6.134,1.3458953301522414,78406.09613491796,0.07838923244881983,404853172493815.25,0.07838923244881983,404853172493815.25,0.07838923244881983,404853172493815.25,0.07838923244881983,404853172493815.25
6.135,1.346114745758722,78276.79714668974,0.059054458203659684,304492809084505.7,0.059054458203659684,304492809084505.7,0.059054458203659684,304492809084505.7,0.059054458203659684,304492809084505.7
6.136,1.3463341613652027,78147.20786721371,0.040245887083993355,207169717618100.72,0.040245887083993355,207169717618100.72,0.040245887083993355,207169717618100.72,0.040245887083993355,207169717618100.72
6.1370000000000005,1.3465535769716834,78017.33018521147,0.023683850408042703,121712363987754.33,0.023683850408042703,121712363987754.33,0.023683850408042703,121712363987754.33,0.023683850408042703,121712363987754.33
6.138,1.346772992578164,77887.16599075326,0.010827479962534596,55550067958358.59,0.010827479962534596,55550067958358.59,0.010827479962534596,55550067958358.59,0.010827479962534596,55550067958358.59
6.139,1.3469924081846447,77756.71717522136,0.0027416945438611152,14042624681105.814,0.0027416945438611152,14042624681105.814,0.0027416945438611152,14042624681105.814,0.0027416945438611152,14042624681105.814
6.140000000000001,1.3472118237911255,77625.98563127671,5.516018556335212e-06,28204873100.285786,5.516018556335212e-06,28204873100.285786,5.516018556335212e-06,28204873100.285786,5.516018556335212e-06,28204873100.285786
6.141,1.3474312393976058,77494.97325282327,0.0026693740662442167,13626184768667.693,0.0026693740662442167,13626184768667.693,0.0026693740662442167,13626184768667.693,0.0026693740662442167,13626184768667.693
6.142,1.3476506550040865,77363.68193497212,0.010264184426538633,52306165260156.7,0.010264184426538633,52306165260156.7,0.010264184426538633,52306165260156.7,0.010264184426538633,52306165260156.7
6.143,1.347870070610567,77232.11357400724,0.02185997361781574,111208723981030.02,0.02185997361781574,111208723981030.02,0.02185997361781574,111208723981030.02,0.02185997361781574,111208723981030.02
6.144,1.3480894862170478,77100.27006735055,0.03616715338147145,183679856450520.22,0.03616715338147145,183679856450520.22,0.03616715338147145,183679856450520.22,0.03616715338147145,183679856450520.22
6.1450000000000005,1.3483089018235286,76968.15331352597,0.051669655482292284,261961782302605.88,0.051669655482292284,261961782302605.88,0.051669655482292284,261961782302605.88,0.051669655482292284,261961782302605.88
6.146,1.3485283174300091,76835.76521212466,0.06677637217634783,337969528520003.0,0.06677637217634783,337969528520003.0,0.06677637217634783,337969528520003.0,0.06677637217634783,337969528520003.0
6.147,1.3487477330364899,76703.10766377172,0.07997594407432644,404076542447898.8,0.07997594407432644,404076542447898.8,0.07997594407432644,404076542447898.8,0.07997594407432644,404076542447898.8
6.148,1.3489671486429704,76570.1825700889,0.08997999460988111,453833916961818.4,0.08997999460988111,453833916961818.4,0.08997999460988111,453833916961818.4,0.08997999460988111,453833916961818.4
6.149,1.349186564249451,76436.99183366162,0.09584138701455373,482556290490259.8,0.09584138701455373,482556290490259.8,0.09584138701455373,482556290490259.8,0.09584138701455373,482556290490259.8
6.15,1.3494059798559317,76303.53735800291,0.09703679998672542,487722107940865.44,0.09703679998672542,487722107940865.44,0.09703679998672542,487722107940865.44,0.09703679998672542,487722107940865.44
6.151,1.3496253954624122,76169.82104751951,0.09350659265442403,469155131684757.9,0.09350659265442403,469155131684757.9,0.09350659265442403,469155131684757.9,0.09350659265442403,469155131684757.9
6.152,1.349844811068893,76035.84480747687,0.08564918484332282,428975919299099.0,0.08564918484332282,428975919299099.0,0.08564918484332282,428975919299099.0,0.08564918484332282,428975919299099.0
6.1530000000000005,1.3500642266753737,75901.61054396417,0.07427159570223253,371334285694251.56,0.07427159570223253,371334285694251.56,0.07427159570223253,371334285694251.56,0.07427159570223253,371334285694251.56
6.154,1.3502836422818543,75767.1201638607,0.06050193768874466,301954404201009.3,0.06050193768874466,301954404201009.3,0.06050193768874466,301954404201009.3,0.06050193768874466,301954404201009.3
6.155,1.3505030578883348,75632.37557480027,0.0456731641605657,227541253095417.03,0.0456731641605657,227541253095417.03,0.0456731641605657,227541253095417.03,0.0456731641605657,227541253095417.03
6.156,1.3507224734948153,75497.37868513611,0.03118989901763399,155109052750949.16,0.03118989901763399,155109052750949.16,0.03118989901763399,155109052750949.16,0.03118989901763399,155109052750949.16
6.157,1.350941889101296,75362.13140390857,0.01839151751769208,91298163567311.6,0.01839151751769208,91298163567311.6,0.01839151751769208,91298163567311.6,0.01839151751769208,91298163567311.6
6.158,1.3511613047077768,75226.63564080924,0.008424698385184684,41746234168370.61,0.008424698385184684,41746234168370.61,0.008424698385184684,41746234168370.61,0.008424698385184684,41746234168370.61
6.159,1.3513807203142574,75090.89330614645,0.0021374536038828752,10572441031115.59,0.0021374536038828752,10572441031115.59,0.0021374536038828752,10572441031115.59,0.0021374536038828752,10572441031115.59
6.16,1.3516001359207381,74954.90631081045,4.308684730034429e-06,21273359888.744026,4.308684730034429e-06,21273359888.744026,4.308684730034429e-06,21273359888.744026,4.308684730034429e-06,21273359888.744026
6.1610000000000005,1.3518195515272189,74818.67656624125,0.0020891009897695766,10295815720654.436,0.0020891009897695766,10295815720654.436,0.0020891009897695766,10295815720654.436,0.0020891009897695766,10295815720654.436
6.162,1.3520389671336992,74682.2059843925,0.008048112597716824,39591548267017.67,0.008048112597716824,39591548267017.67,0.008048112597716824,39591548267017.67,0.008048112597716824,39591548267017.67
6.163,1.35225838274018,74545.49647769747,0.017172327684618693,84322191024957.69,0.017172327684618693,84322191024957.69,0.017172327684618693,84322191024957.69,0.017172327684618693,84322191024957.69
6.164,1.3524777983466605,74408.54995903648,0.028463881417936817,139510940592725.8,0.028463881417936817,139510940592725.8,0.028463881417936817,139510940592725.8,0.028463881417936817,139510940592725.8
6.165,1.3526972139531412,74271.36834169964,0.04073859910000806,199305287197172.03,0.04073859910000806,199305287197172.03,0.04073859910000806,199305287197172.03,0.04073859910000806,199305287197172.03
6.166,1.352916629559622,74133.95353935678,0.05274420130217024,257562828523929.7,0.05274420130217024,257562828523929.7,0.05274420130217024,257562828523929.7,0.05274420130217024,257562828523929.7
6.167,1.3531360451661025,73996.30746602072,0.06328247658086966,308450031835227.1,0.06328247658086966,308450031835227.1,0.06328247658086966,308450031835227.1,0.06328247658086966,308450031835227.1
6.168,1.3533554607725833,73858.43203601411,0.07132359712868222,346996125777131.3,0.07132359712868222,346996125777131.3,0.07132359712868222,346996125777131.3,0.07132359712868222,346996125777131.3
6.1690000000000005,1.3535748763790638,73720.32916393602,0.07610176174708556,369550062858019.5,0.07610176174708556,369550062858019.5,0.07610176174708556,369550062858019.5,0.07610176174708556,369550062858019.5
6.17,1.3537942919855444,73582.00076462717,0.07718337405590163,374099093918158.0,0.07718337405590163,374099093918158.0,0.07718337405590163,374099093918158.0,0.07718337405590163,374099093918158.0
6.171,1.354013707592025,73443.4487531371,0.07450178676967198,360421802935060.8,0.07450178676967198,360421802935060.8,0.07450178676967198,360421802935060.8,0.07450178676967198,360421802935060.8
6.172,1.3542331231985056,73304.67504469014,0.06835597822130225,330065004069794.3,0.06835597822130225,330065004069794.3,0.06835597822130225,330065004069794.3,0.06835597822130225,330065004069794.3
6.173,1.3544525388049864,73165.68155465172,0.05937404517918494,286151064034698.1,0.05937404517918494,286151064034698.1,0.05937404517918494,286151064034698.1,0.05937404517918494,286151064034698.1
6.174,1.3546719544114671,73026.47019849505,0.04844575586459968,233038324665559.25,0.04844575586459968,233038324665559.25,0.04844575586459968,233038324665559.25,0.04844575586459968,233038324665559.25
6.175,1.3548913700179477,72887.0428917667,0.036631290529441,175870846547563.5,0.036631290529441,175870846547563.5,0.036631290529441,175870846547563.5,0.036631290529441,175870846547563.5
6.176,1.3551107856244282,72747.40155005472,0.02505543766234922,120063440109684.86,0.02505543766234922,120063440109684.86,0.02505543766234922,120063440109684.86,0.02505543766234922,120063440109684.86
6.1770000000000005,1.355330201230909,72607.5480889535,0.01479772195624605,70773054216660.02,0.01479772195624605,70773054216660.02,0.01479772195624605,70773054216660.02,0.01479772195624605,70773054216660.02
6.178,1.3555496168373895,72467.48442403236,0.006789118732936004,32407676417261.953,0.006789118732936004,32407676417261.953,0.006789118732936004,32407676417261.953,0.006789118732936004,32407676417261.953
6.179,1.3557690324438703,72327.2124708003,0.001725162155878479,8219075202833.571,0.001725162155878479,8219075202833.571,0.001725162155878479,8219075202833.571,0.001725162155878479,8219075202833.571
6.18,1.3559884480503508,72186.73414467346,3.4829395229962756e-06,16561307905.118818,3.4829395229962756e-06,16561307905.118818,3.4829395229962756e-06,16561307905.118818,3.4829395229962756e-06,16561307905.118818
6.181,1.3562078636568315,72046.05136094305,0.0016913034994598774,8026441317681.37,0.0016913034994598774,8026441317681.37,0.0016913034994598774,8026441317681.37,0.0016913034994598774,8026441317681.37
6.182,1.356427279263312,71905.1660347407,0.006525429469403576,30907259419589.68,0.006525429469403576,30907259419589.68,0.006525429469403576,30907259419589.68,0.006525429469403576,30907259419589.68
6.183,1.3566466948697926,71764.08008100692,0.0139441022270978,65915717564293.32,0.0139441022270978,65915717564293.32,0.0139441022270978,65915717564293.32,0.0139441022270978,65915717564293.32
6.184,1.3568661104762734,71622.7954144561,0.023147025515596623,109203802735800.11,0.023147025515596623,109203802735800.11,0.023147025515596623,109203802735800.11,0.023147025515596623,109203802735800.11
6.1850000000000005,1.3570855260827541,71481.31394954606,0.03317724072648304,156215489839555.4,0.03317724072648304,156215489839555.4,0.03317724072648304,156215489839555.4,0.03317724072648304,156215489839555.4
6.186,1.3573049416892347,71339.6376004436,0.04301654511774444,202142545302729.2,0.04301654511774444,202142545302729.2,0.04301654511774444,202142545302729.2,0.04301654511774444,202142545302729.2
6.187,1.3575243572957154,71197.76828099127,0.05168500263562279,242394202063276.56,0.05168500263562279,242394202063276.56,0.05168500263562279,242394202063276.56,0.05168500263562279,242394202063276.56
6.188,1.357743772902196,71055.7079046769,0.05833488213057023,273035174151969.06,0.05833488213057023,273035174151969.06,0.05833488213057023,273035174151969.06,0.05833488213057023,273035174151969.06
6.189,1.3579631885086765,70913.4583845984,0.06233007576402158,291150556712682.4,0.06233007576402158,291150556712682.4,0.06233007576402158,291150556712682.4,0.06233007576402158,291150556712682.4
6.19,1.3581826041151572,70771.02163343345,0.06330361496854209,295104125079696.56,0.06330361496854209,295104125079696.56,0.06330361496854209,295104125079696.56,0.06330361496854209,295104125079696.56
6.191,1.3584020197216378,70628.39956340501,0.06118814655778124,284667552583943.44,0.06118814655778124,284667552583943.44,0.06118814655778124,284667552583943.44,0.06118814655778124,284667552583943.44
6.192,1.3586214353281185,70485.59408625003,0.056216929367681134,261010986949671.72,0.056216929367681134,261010986949671.72,0.056216929367681134,261010986949671.72,0.056216929367681134,261010986949671.72
6.1930000000000005,1.3588408509345993,70342.60711318692,0.04889579479579367,226558976753711.38,0.04889579479579367,226558976753711.38,0.04889579479579367,226558976753711.38,0.04889579479579367,226558976753711.38
6.194,1.3590602665410798,70199.44055488374,0.039949302523559854,184728607493237.2,0.039949302523559854,184728607493237.2,0.039949302523559854,184728607493237.2,0.039949302523559854,184728607493237.2
6.195,1.3592796821475606,70056.09632142448,0.03024674946369231,139577670842806.23,0.03024674946369231,139577670842806.23,0.03024674946369231,139577670842806.23,0.03024674946369231,139577670842806.23
6.196,1.359499097754041,69912.57632227811,0.020715528897780756,95398739502464.86,0.020715528897780756,95398739502464.86,0.020715528897780756,95398739502464.86,0.020715528897780756,95398739502464.86
6.197,1.3597185133605216,69768.88246626647,0.012250421631441667,56299444154412.62,0.012250421631441667,56299444154412.62,0.012250421631441667,56299444154412.62,0.012250421631441667,56299444154412.62
6.198,1.3599379289670024,69625.01666153171,0.005627640886011705,25809702129455.14,0.005627640886011705,25809702129455.14,0.005627640886011705,25809702129455.14,0.005627640886011705,25809702129455.14
6.199,1.360157344573483,69480.98081550529,0.0014318393702933462,6553171657104.599,0.0014318393702933462,6553171657104.599,0.0014318393702933462,6553171657104.599,0.0014318393702933462,6553171657104.599
6.2,1.3603767601799637,69336.77683487453,2.894392458188122e-06,13219419095.799255,2.894392458188122e-06,13219419095.799255,2.894392458188122e-06,13219419095.799255,2.894392458188122e-06,13219419095.799255
6.2010000000000005,1.3605961757864444,69192.40662555245,0.0014072623978572097,6413938979128.135,0.0014072623978572097,6413938979128.135,0.0014072623978572097,6413938979128.135,0.0014072623978572097,6413938979128.135
6.202,1.360815591392925,69047.87209264516,0.005436243513738361,24725239418278.734,0.005436243513738361,24725239418278.734,0.005436243513738361,24725239418278.734,0.005436243513738361,24725239418278.734
6.203,1.3610350069994055,68903.17514042006,0.011630862543583191,52788881765053.48,0.011630862543583191,52788881765053.48,0.011630862543583191,52788881765053.48,0.011630862543583191,52788881765053.48
6.204,1.361254422605886,68758.31767227527,0.019330511855725662,87550755910606.6,0.019330511855725662,87550755910606.6,0.019330511855725662,87550755910606.6,0.019330511855725662,87550755910606.6
6.205,1.3614738382123668,68613.30159070669,0.02774025886756391,125374764748411.39,0.02774025886756391,125374764748411.39,0.02774025886756391,125374764748411.39,0.02774025886756391,125374764748411.39
6.206,1.3616932538188475,68468.12879727833,0.03601000675204801,162406334999353.4,0.03601000675204801,162406334999353.4,0.03601000675204801,162406334999353.4,0.03601000675204801,162406334999353.4
6.207,1.361912669425328,68322.80119258915,0.04331766768339776,194949458459980.34,0.04331766768339776,194949458459980.34,0.04331766768339776,194949458459980.34,0.04331766768339776,194949458459980.34
6.208,1.3621320850318088,68177.32067624269,0.048948251079860935,219820612109055.06,0.048948251079860935,219820612109055.06,0.048948251079860935,219820612109055.06,0.048948251079860935,219820612109055.06
6.2090000000000005,1.3623515006382896,68031.68914681647,0.0523612968770783,234645890589060.34,0.0523612968770783,234645890589060.34,0.0523612968770783,234645890589060.34,0.0523612968770783,234645890589060.34
6.21,1.36257091624477,67885.90850183,0.05324033224309403,238073850166729.5,0.05324033224309403,238073850166729.5,0.05324033224309403,238073850166729.5,0.05324033224309403,238073850166729.5
6.211,1.3627903318512506,67739.9806377136,0.051519867414296386,229885251136494.4,0.051519867414296386,229885251136494.4,0.051519867414296386,229885251136494.4,0.051519867414296386,229885251136494.4
6.212,1.3630097474577312,67593.90744977757,0.04738768607940628,210991208463044.47,0.04738768607940628,210991208463044.47,0.04738768607940628,210991208463044.47,0.04738768607940628,210991208463044.47
6.213,1.363229163064212,67447.69083218274,0.041262605834262445,183322191733285.22,0.041262605834262445,183322191733285.22,0.041262605834262445,183322191733285.22,0.041262605834262445,183322191733285.22
6.214,1.3634485786706927,67301.33267790753,0.03375024874028114,149620790876732.16,0.03375024874028114,149620790876732.16,0.03375024874028114,149620790876732.16,0.03375024874028114,149620790876732.16
6.215,1.3636679942771732,67154.83487871832,0.025581444098591817,113160184488829.61,0.025581444098591817,113160184488829.61,0.025581444098591817,113160184488829.61,0.025581444098591817,113160184488829.61
6.216,1.363887409883654,67008.1993251395,0.017539489106127917,77416973739016.52,0.017539489106127917,77416973739016.52,0.017539489106127917,77416973739016.52,0.017539489106127917,77416973739016.52
6.2170000000000005,1.3641068254901345,66861.42790642087,0.010383471114559483,45730874921518.76,0.010383471114559483,45730874921518.76,0.010383471114559483,45730874921518.76,0.010383471114559483,45730874921518.76
6.218,1.364326241096615,66714.5225105093,0.004775123280064122,20984386388662.227,0.004775123280064122,20984386388662.227,0.004775123280064122,20984386388662.227,0.004775123280064122,20984386388662.227
6.219,1.3645456567030958,66567.48502401687,0.001216228630645162,5332964294666.839,0.001216228630645162,5332964294666.839,0.001216228630645162,5332964294666.839,0.001216228630645162,5332964294666.839
6.22,1.3647650723095763,66420.3173321918,2.4611494123405463e-06,10767880570.194239,2.4611494123405463e-06,10767880570.194239,2.4611494123405463e-06,10767880570.194239,2.4611494123405463e-06,10767880570.194239
6.221,1.364984487916057,66273.02131888735,0.0011978751699354008,5229252791165.888,0.0011978751699354008,5229252791165.888,0.0011978751699354008,5229252791165.888,0.0011978751699354008,5229252791165.888
6.222,1.3652039035225378,66125.59886653106,0.004632196236098878,20176594769654.87,0.004632196236098878,20176594769654.87,0.004632196236098878,20176594769654.87,0.004632196236098878,20176594769654.87
6.223,1.3654233191290184,65978.051856097,0.009920831735131799,43116040946013.75,0.009920831735131799,43116040946013.75,0.009920831735131799,43116040946013.75,0.009920831735131799,43116040946013.75
6.224,1.365642734735499,65830.38216707307,0.016505326169207423,71571775565172.77,0.016505326169207423,71571775565172.77,0.016505326169207423,71571775565172.77,0.016505326169207423,71571775565172.77
6.2250000000000005,1.3658621503419797,65682.59167743327,0.023710044751408078,102582660502298.88,0.023710044751408078,102582660502298.88,0.023710044751408078,102582660502298.88,0.023710044751408078,102582660502298.88
6.226,1.3660815659484602,65534.68226360627,0.03080936353781226,132998036361550.05,0.03080936353781226,132998036361550.05,0.03080936353781226,132998036361550.05,0.03080936353781226,132998036361550.05
6.227,1.366300981554941,65386.65580044693,0.03709871330575993,159786203183223.44,0.03709871330575993,159786203183223.44,0.03709871330575993,159786203183223.44,0.03709871330575993,159786203183223.44
6.228,1.3665203971614215,65238.514161205996,0.041962549245514395,180325534927387.38,0.041962549245514395,180325534927387.38,0.041962549245514395,180325534927387.38,0.041962549245514395,180325534927387.38
6.229,1.3667398127679022,65090.259217500585,0.04493271625508911,192650428054764.8,0.04493271625508911,192650428054764.8,0.04493271625508911,192650428054764.8,0.04493271625508911,192650428054764.8
6.23,1.3669592283743828,64941.8928392849,0.04573170212920317,195629170217646.4,0.04573170212920317,195629170217646.4,0.04573170212920317,195629170217646.4,0.04573170212920317,195629170217646.4
6.231,1.3671786439808633,64793.41689482164,0.04429681060283513,189057819690253.8,0.04429681060283513,189057819690253.8,0.04429681060283513,189057819690253.8,0.04429681060283513,189057819690253.8
6.232,1.367398059587344,64644.83325065073,0.04078318711846762,173662594693487.0,0.04078318711846762,173662594693487.0,0.04078318711846762,173662594693487.0,0.04078318711846762,173662594693487.0
6.2330000000000005,1.3676174751938248,64496.14377156174,0.03554570379349286,151012247264504.78,0.03554570379349286,151012247264504.78,0.03554570379349286,151012247264504.78,0.03554570379349286,151012247264504.78
6.234,1.3678368908003053,64347.350320564765,0.029101753833775206,123350562745924.78,0.029101753833775206,123350562745924.78,0.029101753833775206,123350562745924.78,0.029101753833775206,123350562745924.78
6.235,1.368056306406786,64198.45475886041,0.022078822747969157,93366653268597.89,0.022078822747969157,93366653268597.89,0.022078822747969157,93366653268597.89,0.022078822747969157,93366653268597.89
6.236,1.3682757220132666,64049.458945811915,0.015152121936236823,63926396786630.55,0.015152121936236823,63926396786630.55,0.015152121936236823,63926396786630.55,0.015152121936236823,63926396786630.55
6.237,1.3684951376197474,63900.364738915734,0.008978458177294044,37791697973805.055,0.008978458177294044,37791697973805.055,0.008978458177294044,37791697973805.055,0.008978458177294044,37791697973805.055
6.238,1.368714553226228,63751.17399377282,0.004132791790257784,17354936020428.645,0.004132791790257784,17354936020428.645,0.004132791790257784,17354936020428.645,0.004132791790257784,17354936020428.645
6.239,1.3689339688327085,63601.88856406001,0.0010535881555654215,4413998642442.601,0.0010535881555654215,4413998642442.601,0.0010535881555654215,4413998642442.601,0.0010535881555654215,4413998642442.601
6.24,1.3691533844391892,63452.510301502254,2.133969023958571e-06,8919247665.33224,2.133969023958571e-06,8919247665.33224,2.133969023958571e-06,8919247665.33224,2.133969023958571e-06,8919247665.33224
6.2410000000000005,1.36937280004567,63303.04105584259,0.0010395690894671361,4334801706100.719,0.0010395690894671361,4334801706100.719,0.0010395690894671361,4334801706100.719,0.0010395690894671361,4334801706100.719
6.242,1.3695922156521505,63153.48267481499,0.004023620834234123,16738080704774.83,0.004023620834234123,16738080704774.83,0.004023620834234123,16738080704774.83,0.004023620834234123,16738080704774.83
6.243,1.3698116312586313,63003.83700411553,0.008625095016403747,35794985546791.14,0.008625095016403747,35794985546791.14,0.008625095016403747,35794985546791.14,0.008625095016403747,35794985546791.14
6.244,1.3700310468651118,62854.10588737497,0.014362265792585732,59463150650013.4,0.014362265792585732,59463150650013.4,0.014362265792585732,59463150650013.4,0.014362265792585732,59463150650013.4
6.245,1.3702504624715923,62704.291166129085,0.020649598940480022,85290407219979.3,0.020649598940480022,85290407219979.3,0.020649598940480022,85290407219979.3,0.020649598940480022,85290407219979.3
6.246,1.370469878078073,62554.39467979256,0.026855902774153718,110659546461554.72,0.026855902774153718,110659546461554.72,0.026855902774153718,110659546461554.72,0.026855902774153718,110659546461554.72
6.247,1.3706892936845536,62404.418265630185,0.03236615225768503,133044742070439.86,0.03236615225768503,133044742070439.86,0.03236615225768503,133044742070439.86,0.03236615225768503,133044742070439.86
6.248,1.3709087092910344,62254.363758728025,0.036640950634041755,150254620437521.1,0.036640950634041755,150254620437521.1,0.036640950634041755,150254620437521.1,0.036640950634041755,150254620437521.1
6.2490000000000006,1.3711281248975151,62104.2329919676,0.03926789893640475,160638696384168.94,0.03926789893640475,160638696384168.94,0.03926789893640475,160638696384168.94,0.03926789893640475,160638696384168.94
6.25,1.3713475405039957,61954.027795997456,0.04000000002495952,163237840920703.12,0.04000000002495952,163237840920703.12,0.04000000002495952,163237840920703.12,0.04000000002495952,163237840920703.12
6.251,1.3715669561104762,61803.749999205094,0.038777540564475854,157865195573107.97,0.038777540564475854,157865195573107.97,0.038777540564475854,157865195573107.97,0.038777540564475854,157865195573107.97
6.252,1.3717863717169567,61653.40142769024,0.03573153856047028,145110908985500.7,0.03573153856047028,145110908985500.7,0.03573153856047028,145110908985500.7,0.03573153856047028,145110908985500.7
6.253,1.3720057873234375,61502.98390523768,0.031168652681781733,126271552553607.78,0.031168652681781733,126271552553607.78,0.031168652681781733,126271552553607.78,0.031168652681781733,126271552553607.78
6.2540000000000004,1.3722252029299182,61352.49925328835,0.025539245743532602,103212341308048.88,0.025539245743532602,103212341308048.88,0.025539245743532602,103212341308048.88,0.025539245743532602,103212341308048.88
6.255,1.3724446185363988,61201.9492909153,0.01939190492714317,78176645637934.62,0.01939190492714317,78176645637934.62,0.01939190492714317,78176645637934.62,0.01939190492714317,78176645637934.62
6.256,1.3726640341428795,61051.335834793514,0.013318992190118166,53562130005325.516,0.013318992190118166,53562130005325.516,0.013318992190118166,53562130005325.516,0.013318992190118166,53562130005325.516
6.257000000000001,1.3728834497493603,60900.66069917466,0.007898611139493994,31685753672998.88,0.007898611139493994,31685753672998.88,0.007898611139493994,31685753672998.88,0.007898611139493994,31685753672998.88
6.258,1.3731028653558406,60749.92569586039,0.003638658379424271,14560568716252.87,0.003638658379424271,14560568716252.87,0.003638658379424271,14560568716252.87,0.003638658379424271,14560568716252.87
6.259,1.3733222809623213,60599.132634174064,0.000928357161642026,3705721729932.563,0.000928357161642026,3705721729932.563,0.000928357161642026,3705721729932.563,0.000928357161642026,3705721729932.563
6.26,1.3735416965688019,60448.28332093622,1.8818158079625392e-06,7492942299.65143,1.8818158079625392e-06,7492942299.65143,1.8818158079625392e-06,7492942299.65143,1.8818158079625392e-06,7492942299.65143
6.261,1.3737611121752826,60297.37956043604,0.0009174554442316207,3643969429734.9116,0.0009174554442316207,3643969429734.9116,0.0009174554442316207,3643969429734.9116,0.0009174554442316207,3643969429734.9116
6.2620000000000005,1.3739805277817634,60146.42315440655,0.0035537644834214175,14079581695818.625,0.0035537644834214175,14079581695818.625,0.0035537644834214175,14079581695818.625,0.0035537644834214175,14079581695818.625
6.263,1.374199943388244,59995.41590199769,0.007623834497222504,30128869211286.5,0.007623834497222504,30128869211286.5,0.007623834497222504,30128869211286.5,0.007623834497222504,30128869211286.5
6.264,1.3744193589947247,59844.35959974859,0.012704818222983931,50082152189248.336,0.012704818222983931,50082152189248.336,0.012704818222983931,50082152189248.336,0.012704818222983931,50082152189248.336
6.265000000000001,1.3746387746012052,59693.25604156419,0.018280623188141335,71879917419236.56,0.018280623188141335,71879917419236.56,0.018280623188141335,71879917419236.56,0.018280623188141335,71879917419236.56
6.266,1.3748581902076857,59542.1070186872,0.023793097603337542,93318229223121.05,0.023793097603337542,93318229223121.05,0.023793097603337542,93318229223121.05,0.023793097603337542,93318229223121.05
6.267,1.3750776058141665,59390.91431967267,0.028696713037195565,112264764630521.28,0.028696713037195565,112264764630521.28,0.028696713037195565,112264764630521.28,0.028696713037195565,112264764630521.28
6.268,1.375297021420647,59239.6797303626,0.032511401189806576,126864377631671.36,0.032511401189806576,126864377631671.36,0.032511401189806576,126864377631671.36,0.032511401189806576,126864377631671.36
6.269,1.3755164370271278,59088.40503385931,0.03486844145579923,135714455031603.86,0.03486844145579923,135714455031603.86,0.03486844145579923,135714455031603.86,0.03486844145579923,135714455031603.86
6.2700000000000005,1.3757358526336085,58937.09201050056,0.03554502687019436,137993571362916.38,0.03554502687019436,137993571362916.38,0.03554502687019436,137993571362916.38,0.03554502687019436,137993571362916.38
6.271,1.375955268240089,58785.742437833695,0.034484282218362805,133531738180274.14,0.034484282218362805,133531738180274.14,0.034484282218362805,133531738180274.14,0.034484282218362805,133531738180274.14
6.272,1.3761746838465696,58634.358090590904,0.03179895400761012,122816385984147.5,0.03179895400761012,122816385984147.5,0.03179895400761012,122816385984147.5,0.03179895400761012,122816385984147.5
