L_rlu,Qz_A_inv,bandwidth_sigma_fraction,I_HT_raw_p_0p01,I_HT_bandwidth_avg_p_0p01,I_HT_raw_p_0p001,I_HT_bandwidth_avg_p_0p001,I_HT_raw_p_0p0001,I_HT_bandwidth_avg_p_0p0001,I_HT_raw_p_0p0,I_HT_bandwidth_avg_p_0p0
0.026000000000000002,0.005704805768496622,0.006999999999999999,7.809341097398635e+16,7.785213799123194e+16,7.809341097398635e+16,7.785213799123194e+16,7.809341097398635e+16,7.785213799123194e+16,7.809341097398635e+16,7.785213799123194e+16
0.027,0.0059242213749772605,0.006999999999999999,8.783766935594533e+16,8.752391289073456e+16,8.783766935594533e+16,8.752391289073456e+16,8.783766935594533e+16,8.752391289073456e+16,8.783766935594533e+16,8.752391289073456e+16
0.028,0.0061436369814579,0.006999999999999999,9.30563747350393e+16,9.270386732716995e+16,9.30563747350393e+16,9.270386732716995e+16,9.30563747350393e+16,9.270386732716995e+16,9.30563747350393e+16,9.270386732716995e+16
0.029,0.00636305258793854,0.006999999999999999,9.356163438674504e+16,9.320495425202658e+16,9.356163438674504e+16,9.320495425202658e+16,9.356163438674504e+16,9.320495425202658e+16,9.356163438674504e+16,9.320495425202658e+16
0.03,0.006582468194419179,0.006999999999999999,8.962247283967491e+16,8.929426857880694e+16,8.962247283967491e+16,8.929426857880694e+16,8.962247283967491e+16,8.929426857880694e+16,8.962247283967491e+16,8.929426857880694e+16
0.031,0.006801883800899818,0.006999999999999999,8.188086302650581e+16,8.160932207554832e+16,8.188086302650581e+16,8.160932207554832e+16,8.188086302650581e+16,8.160932207554832e+16,8.188086302650581e+16,8.160932207554832e+16
0.032,0.0070212994073804574,0.006999999999999999,7.125023937603588e+16,7.105700749608237e+16,7.125023937603588e+16,7.105700749608237e+16,7.125023937603588e+16,7.105700749608237e+16,7.125023937603588e+16,7.105700749608237e+16
0.033,0.007240715013861097,0.006999999999999999,5.880534764083048e+16,5.870405920321187e+16,5.880534764083048e+16,5.870405920321187e+16,5.880534764083048e+16,5.870405920321187e+16,5.880534764083048e+16,5.870405920321187e+16
0.034,0.007460130620341736,0.006999999999999999,4.567223219748417e+16,4.5667760846411416e+16,4.567223219748417e+16,4.5667760846411416e+16,4.567223219748417e+16,4.5667760846411416e+16,4.567223219748417e+16,4.5667760846411416e+16
0.035,0.007679546226822376,0.006999999999999999,3.292646684710361e+16,3.3014934828990588e+16,3.292646684710361e+16,3.3014934828990588e+16,3.292646684710361e+16,3.3014934828990588e+16,3.292646684710361e+16,3.3014934828990588e+16
0.036000000000000004,0.007898961833303015,0.006999999999999999,2.1506488497127388e+16,2.1676014271393252e+16,2.1506488497127388e+16,2.1676014271393252e+16,2.1506488497127388e+16,2.1676014271393252e+16,2.1506488497127388e+16,2.1676014271393252e+16
0.037,0.008118377439783653,0.006999999999999999,1.2147220251896736e+16,1.2379322213559686e+16,1.2147220251896736e+16,1.2379322213559686e+16,1.2147220251896736e+16,1.2379322213559686e+16,1.2147220251896736e+16,1.2379322213559686e+16
